density,conduct,capacity,init_temp,top_temp,bot_temp,left_temp,right_temp,module,length,n_points,final_time
3745.881,70.851,935.339,202.85,1349.661,539.888,165.373,800.943,1,5,50,500
2721.584,34.112,558.293,292.045,1041.708,362.875,285.913,642.321,1,5,50,500
1442.812,83.863,713.43,599.917,1238.971,228.664,395.694,773.071,1,5,50,500
3066.706,42.518,716.822,314.455,657.028,393.106,146.264,966.999,1,5,50,500
3125.377,86.086,499.393,724.871,1519.825,586.548,121.109,254.79,1,5,50,500
2572.069,28.696,600.939,602.011,1355.194,171.406,114.844,513.594,1,5,50,500
2165.527,36.43,600.903,583.958,1590.938,490.551,218.907,654.7,1,5,50,500
1340.797,64.933,294.808,521.264,736.856,540.152,127.604,520.269,1,5,50,500
1837.071,48.324,457.057,283.396,1067.574,521.72,287.649,537.124,1,5,50,500
1273.75,81.981,915.33,625.295,566.867,589.381,263.204,355.761,1,5,50,500
2507.339,56.234,257.894,662.711,1281.454,258.541,256.726,545.459,1,5,50,500
3027.867,50.198,332.494,235.364,1394.339,407.557,206.537,662.687,1,5,50,500
3116.877,54.217,382.858,778.484,571.997,564.132,353.229,500.503,1,5,50,500
2605.06,25.706,943.299,474.085,1479.875,248.055,305.854,607.05,1,5,50,500
3478.243,58.838,471.135,297.478,1183.921,191.079,145.257,415.267,1,5,50,500
2994.297,40.987,791.695,510.04,423.015,383.755,132.994,993.629,1,5,50,500
1347.964,37.814,291.419,532.603,935.816,161.555,342.479,828.417,1,5,50,500
2491.366,61.026,648.441,488.081,633.4,537.565,301.349,256.178,1,5,50,500
3681.214,68.823,359.646,330.731,1341.038,558.829,327.151,730.159,1,5,50,500
2761.127,60.624,519.534,451.927,1343.837,210.354,355.031,555.712,1,5,50,500
3042.81,74.203,417.873,527.12,1084.763,471.221,235.739,638.781,1,5,50,500
3044.881,75.42,593.453,414.798,941.271,298.792,351.343,260.606,1,5,50,500
2337.066,34.903,844.707,509.662,1067.197,480.47,324.117,319.748,1,5,50,500
1533.228,39.505,679.832,334.078,1235.243,413.88,170.576,524.2,1,5,50,500
1784.456,33.711,883.993,767.192,1489.71,527.711,387.353,472.289,1,5,50,500
2728.3,86.842,273.704,604.465,439.722,180.785,382.214,319.453,1,5,50,500
1659.028,78.422,258.734,427.561,704.388,545.598,385.944,493.469,1,5,50,500
2063.186,81.154,333.987,774.238,700.585,453.85,278.551,258.759,1,5,50,500
2370.14,52.198,596.674,457.151,972.347,369.729,248.636,293.12,1,5,50,500
2717.213,75.051,813.254,615.603,1257.138,310.236,332.6,556.46,1,5,50,500
1598.679,59.098,686.158,687.859,1307.759,158.366,315.045,315.83,1,5,50,500
1741.229,52.712,307.157,206.349,1017.038,309.221,222.366,728.235,1,5,50,500
2961.693,63.633,618.391,246.114,744.972,315.906,213.336,640.593,1,5,50,500
1854.172,66.638,643.946,754.598,814.507,236.966,398.54,523.217,1,5,50,500
2973.435,78.825,508.51,570.19,583.437,546.25,236.02,682.393,1,5,50,500
2770.274,25.474,377.449,696.235,1293.505,166.007,184.291,381.094,1,5,50,500
3186.763,61.55,921.087,396.603,423.78,263.341,190.695,564.917,1,5,50,500
1505.169,60.185,602.063,706.15,1500.51,569.261,374.276,453.974,1,5,50,500
2263.845,71.432,791.463,272.99,752.994,529.567,289.348,948.655,1,5,50,500
3793.762,67.648,244.237,341.052,1123.378,557.091,233.82,965.459,1,5,50,500
2094.427,43.462,957.401,357.755,1306.359,438.434,135.71,550.875,1,5,50,500
3767.458,56.449,853.103,329.372,1211.789,158.79,145.803,494.68,1,5,50,500
3483.29,91.039,881.938,275.019,700.099,517.335,263.154,317.638,1,5,50,500
2055.73,51.737,607.528,238.371,815.999,180.552,167.575,849.336,1,5,50,500
1391.129,28.498,812.502,508.921,1537.508,191.827,321.984,397.03,1,5,50,500
1797.044,83.47,695.605,710.043,1215.954,213.162,211.966,591.984,1,5,50,500
1814.247,86.686,394.673,452.943,496.596,396.722,379.847,860.153,1,5,50,500
3702.131,67.819,809.487,251.899,1211.338,522.454,178.022,719.504,1,5,50,500
3163.876,31.064,294.886,208.938,546.514,486.755,396.47,319.107,1,5,50,500
1759.992,69.56,650.522,520.228,762.551,545.847,129.959,712.048,1,5,50,500
1797.374,46.606,470.463,400.98,633.001,445.356,162.182,635.924,1,5,50,500
2492.081,68.845,582.286,497.37,948.32,204.386,377.381,268.966,1,5,50,500
1986.074,62.834,675.125,479.273,1549.82,338.543,382.846,431.652,1,5,50,500
3117.483,46.707,729.857,687.641,463.759,256.753,227.837,783.77,1,5,50,500
1897.98,40.137,454.26,717.687,983.135,281.715,389.763,991.582,1,5,50,500
2792.682,64.926,462.072,358.607,1181.163,191.996,192.568,503.532,1,5,50,500
1697.862,56.168,877.418,766.66,908.865,199.608,370.436,539.113,1,5,50,500
3061.271,49.02,480.776,526.88,1136.162,217.384,164.865,905.365,1,5,50,500
1533.393,59.514,309.767,464.804,543.606,502.301,359.405,465.835,1,5,50,500
3029.329,25.769,346.025,500.08,1558.71,532.276,153.554,735.001,1,5,50,500
2709.396,28.974,780.474,343.845,816.634,363.802,223.417,696.324,1,5,50,500
2410.947,30.537,265.795,497.805,1400.285,418.924,145.129,263.499,1,5,50,500
1717.149,33.133,882.675,252.143,598.455,188.589,296.243,399.866,1,5,50,500
3145.703,45.511,833.059,407.653,938.02,173.215,314.379,392.493,1,5,50,500
2029.688,81.16,318.719,557.23,686.267,413.932,304.028,536.877,1,5,50,500
3536.511,60.603,622.047,663.85,1595.597,527.339,302.757,324.981,1,5,50,500
2083.873,69.207,649.176,362.892,552.635,453.958,192.009,974.51,1,5,50,500
1518.51,48.48,480.092,229.434,950.252,197.857,364.246,253.606,1,5,50,500
2724.438,64.279,922.653,376.704,1397.23,551.734,292.941,719.705,1,5,50,500
1820.4,25.944,782.513,627.375,901.787,188.252,356.324,417.751,1,5,50,500
2817.988,93.716,242.64,218.7,978.201,414.916,334.561,443.543,1,5,50,500
2595.111,24.355,786.003,727.563,670.78,374.564,250.255,283.309,1,5,50,500
3727.082,41.391,930.066,589.201,471.042,268.821,282.967,748.489,1,5,50,500
3221.245,91.304,416.764,649.451,1161.167,204.573,252.817,988.467,1,5,50,500
2933.564,92.185,936.49,554.618,1079.081,164.47,285.204,630.824,1,5,50,500
3464.959,72.465,631.915,416.671,1589.78,596.862,369.62,483.404,1,5,50,500
2392.819,29.33,685.371,327.788,1286.303,225.769,144.54,576.751,1,5,50,500
1983.697,24.347,342.434,434.528,748.757,459.958,275.455,951.542,1,5,50,500
2643.276,91.543,698.8,241.837,837.937,197.753,242.723,585.119,1,5,50,500
3391.035,28.59,953.789,479.82,959.241,450.063,214.233,399.987,1,5,50,500
3242.601,26.829,716.762,634.664,434.268,163.74,354.875,859.312,1,5,50,500
3790.366,60.124,456.236,725.821,779.694,305.904,287.002,392.558,1,5,50,500
1284.542,35.211,363.705,501.206,758.551,257.69,344.938,301.4,1,5,50,500
3340.954,32.532,715.817,530.276,1380.531,174.988,161.933,627.606,1,5,50,500
3122.085,30.411,473.827,272.744,1598.511,304.06,163.389,379.516,1,5,50,500
1540.876,75.476,580.139,465.86,1590.471,205.538,352.277,468.966,1,5,50,500
1466.212,61.282,575.043,650.512,1200.62,180.989,354.368,915.969,1,5,50,500
1370.661,80.259,424.466,508.712,1548.54,190.24,149.685,298.907,1,5,50,500
3566.565,78.51,836.914,478.162,977.222,231.262,319.083,565.176,1,5,50,500
3688.725,36.097,284.247,383.137,1408.789,509.722,100.424,689.399,1,5,50,500
2824.09,32.919,694.904,317.201,1597.974,261.511,142.736,480.436,1,5,50,500
3150.165,25.217,459.213,631.714,1325.256,543.518,257.212,526.836,1,5,50,500
2206.092,33.33,673.262,223.642,1113.638,212.941,346.345,557.265,1,5,50,500
3099.071,64.149,305.787,537.596,1474.246,329.494,303.769,283.209,1,5,50,500
1846.36,53.021,424.795,608.932,921.275,455.277,288.664,541.28,1,5,50,500
1311.522,76.47,752.821,464.015,1245.987,358.367,223.948,767.395,1,5,50,500
3497.477,89.159,534.482,480.932,1483.191,450.104,129.2,803.999,1,5,50,500
1719.746,38.261,434.59,563.664,891.764,492.319,219.338,698.884,1,5,50,500
1362.51,26.787,615.552,233.295,1560.314,233.184,247.771,637.297,1,5,50,500
1335.891,56.273,361.176,409.035,1512.658,567.29,126.035,982.358,1,5,50,500
2505.637,38.747,674.784,780.738,906.854,588.354,255.197,794.688,1,5,50,500
3391.182,92.0,479.11,482.626,846.838,472.206,324.504,439.637,1,5,50,500
2515.498,87.41,510.465,653.424,464.499,358.723,190.403,409.448,1,5,50,500
2524.781,30.141,284.566,216.546,1089.134,535.57,166.904,844.761,1,5,50,500
3686.894,82.932,384.859,210.723,525.644,461.247,325.182,558.385,1,5,50,500
3550.706,59.268,437.464,600.446,599.041,331.659,136.224,557.376,1,5,50,500
1843.894,66.093,795.282,602.157,711.219,575.206,322.285,632.414,1,5,50,500
1589.234,45.212,551.938,265.687,869.068,469.651,144.697,413.816,1,5,50,500
3733.449,30.898,855.023,570.866,481.696,388.394,242.239,447.561,1,5,50,500
2251.623,81.608,585.087,495.214,716.701,595.624,234.565,474.906,1,5,50,500
2726.54,40.805,790.623,598.65,598.128,440.28,189.555,575.474,1,5,50,500
2571.947,38.145,955.48,468.112,994.94,461.333,123.21,639.741,1,5,50,500
2464.651,38.707,628.291,622.529,711.23,156.167,257.337,592.659,1,5,50,500
3032.118,70.695,634.501,378.613,1129.686,534.681,161.146,383.142,1,5,50,500
1889.477,53.421,519.541,460.879,1010.693,528.167,324.106,627.555,1,5,50,500
2626.002,43.587,823.343,242.51,966.219,489.791,124.831,763.206,1,5,50,500
3484.077,69.451,741.213,418.367,887.159,218.536,256.378,845.794,1,5,50,500
1590.343,64.136,616.102,273.844,669.789,381.565,154.003,393.411,1,5,50,500
3332.878,47.15,671.251,774.211,1173.604,298.745,331.84,827.123,1,5,50,500
2970.614,53.157,328.505,306.206,587.133,206.35,113.623,822.879,1,5,50,500
3635.163,29.36,717.724,377.808,1019.445,241.803,172.721,978.63,1,5,50,500
3482.992,52.988,540.417,225.444,559.269,195.973,217.924,799.983,1,5,50,500
3404.219,55.732,599.493,536.743,835.953,409.962,360.705,309.67,1,5,50,500
1940.062,63.699,300.021,575.366,630.321,473.849,119.316,333.456,1,5,50,500
3488.319,48.166,603.65,423.237,826.969,470.128,390.451,264.3,1,5,50,500
1925.393,85.14,637.296,756.773,1331.656,323.339,122.139,297.423,1,5,50,500
1412.479,85.724,932.452,409.26,818.934,461.171,386.125,890.213,1,5,50,500
2636.385,60.971,323.141,584.634,1452.71,450.23,204.014,347.596,1,5,50,500
2542.919,57.279,510.714,292.456,1148.285,592.907,360.178,474.996,1,5,50,500
3531.456,29.172,381.072,405.493,1382.657,295.664,352.815,267.011,1,5,50,500
2152.921,36.557,318.068,205.944,632.162,573.537,258.52,558.226,1,5,50,500
1516.011,68.016,680.563,692.937,509.728,502.354,369.424,669.267,1,5,50,500
1520.633,33.814,615.973,432.424,1052.428,469.241,253.327,921.271,1,5,50,500
2083.128,74.576,714.192,453.363,865.54,274.692,362.974,476.576,1,5,50,500
1902.822,36.446,322.92,671.293,1524.363,211.655,172.796,605.471,1,5,50,500
3767.594,32.059,722.33,212.027,1581.267,470.81,305.236,748.688,1,5,50,500
2021.194,34.928,773.695,354.378,1411.355,206.598,243.421,770.382,1,5,50,500
1746.531,49.195,325.238,347.347,1525.336,245.826,283.421,328.0,1,5,50,500
2878.725,65.867,675.554,437.522,693.797,229.528,178.09,743.149,1,5,50,500
1232.085,58.106,866.334,316.911,606.531,576.262,253.603,781.354,1,5,50,500
1302.224,85.14,938.936,521.821,1567.789,235.828,127.816,272.778,1,5,50,500
1900.074,50.523,604.07,478.446,1473.947,478.328,393.453,280.62,1,5,50,500
2871.309,72.215,933.021,593.196,920.162,377.613,225.82,968.837,1,5,50,500
1267.564,66.059,375.838,755.439,564.036,541.712,132.566,632.927,1,5,50,500
1335.283,26.173,348.356,256.953,1137.989,388.496,262.451,853.691,1,5,50,500
1856.299,49.771,656.689,410.992,1211.409,395.365,134.644,999.605,1,5,50,500
2009.791,66.302,723.25,616.832,1046.27,539.693,291.14,490.083,1,5,50,500
1784.139,70.876,553.224,265.265,957.08,542.812,393.546,355.803,1,5,50,500
1412.068,86.585,558.293,456.289,1451.804,363.088,281.368,964.302,1,5,50,500
3781.247,35.871,530.532,691.495,429.891,461.078,391.739,819.556,1,5,50,500
1950.944,66.045,883.405,423.957,1058.695,197.892,155.357,932.425,1,5,50,500
3366.979,80.961,952.66,259.99,477.418,212.065,135.933,696.342,1,5,50,500
2681.703,26.032,893.71,303.009,445.852,270.336,176.746,579.146,1,5,50,500
2982.882,41.748,606.752,386.428,1326.359,496.207,177.856,367.493,1,5,50,500
3048.171,24.122,427.46,355.748,907.814,342.932,336.015,396.157,1,5,50,500
1384.544,24.306,677.355,450.746,841.199,209.86,364.361,736.068,1,5,50,500
2328.241,32.827,241.326,363.138,705.677,579.926,273.196,838.929,1,5,50,500
3614.569,33.441,928.563,295.913,473.138,318.496,195.817,890.722,1,5,50,500
2000.274,43.803,608.612,763.03,692.307,387.405,225.27,981.229,1,5,50,500
1976.243,90.352,380.337,257.167,1558.005,517.516,134.234,386.816,1,5,50,500
2801.625,76.542,348.18,263.691,1199.404,289.366,382.982,719.097,1,5,50,500
3317.329,29.674,930.938,361.281,1189.039,466.606,346.547,704.6,1,5,50,500
2467.069,26.679,479.978,368.801,1260.203,404.744,188.815,459.671,1,5,50,500
2642.887,57.4,372.375,379.483,815.139,515.693,284.465,390.024,1,5,50,500
3553.643,55.461,814.464,436.789,775.087,333.454,324.245,361.018,1,5,50,500
2732.381,29.524,327.482,473.137,748.147,446.866,245.999,591.488,1,5,50,500
1637.088,61.304,813.867,265.683,814.714,389.899,396.124,397.957,1,5,50,500
3341.65,62.061,833.179,658.898,900.77,300.544,111.29,352.755,1,5,50,500
2017.945,69.233,711.633,738.596,1452.421,541.481,106.246,651.021,1,5,50,500
2754.257,64.372,548.37,696.518,1031.768,400.272,374.098,706.567,1,5,50,500
3359.929,82.797,754.368,489.411,1538.24,553.413,121.33,732.237,1,5,50,500
2934.669,53.712,437.837,786.505,957.634,471.575,335.213,727.392,1,5,50,500
1216.725,72.81,505.429,301.646,1052.074,299.104,396.561,526.068,1,5,50,500
1670.739,27.428,891.781,685.741,1229.217,268.019,200.572,764.698,1,5,50,500
3032.184,86.41,768.701,495.427,1211.205,297.919,372.122,371.949,1,5,50,500
1886.512,43.434,240.583,683.035,1123.449,376.662,179.675,321.161,1,5,50,500
2924.426,48.819,274.591,292.352,610.014,566.86,225.655,774.645,1,5,50,500
2182.818,66.407,408.294,688.112,900.433,284.522,226.158,587.452,1,5,50,500
3349.137,49.013,873.423,402.828,800.051,195.872,307.232,308.262,1,5,50,500
2057.039,50.316,905.54,656.288,1442.935,213.655,143.551,992.441,1,5,50,500
1918.689,65.189,599.749,641.472,1451.659,227.745,129.221,664.592,1,5,50,500
3443.868,83.058,711.577,358.413,1528.374,526.637,337.38,404.42,1,5,50,500
2028.659,91.669,247.148,618.706,1383.047,378.087,388.981,700.782,1,5,50,500
2083.731,74.454,387.036,298.487,1111.265,154.461,312.317,652.859,1,5,50,500
1808.916,40.863,851.24,623.0,687.422,312.379,381.892,898.749,1,5,50,500
1985.073,52.883,857.109,767.427,1442.114,295.936,305.237,420.776,1,5,50,500
2626.701,43.355,411.88,470.564,977.115,427.889,384.527,966.614,1,5,50,500
2513.189,89.284,755.493,779.754,913.052,469.655,131.708,970.901,1,5,50,500
1882.198,64.637,815.412,564.021,1067.282,327.067,311.215,593.432,1,5,50,500
1628.27,77.628,354.795,595.518,915.047,570.684,314.967,618.687,1,5,50,500
3599.579,36.934,955.089,731.169,1287.316,550.335,238.747,493.195,1,5,50,500
3297.516,70.896,365.303,514.869,1051.37,323.053,145.649,774.19,1,5,50,500
2517.745,80.666,413.898,773.696,1403.719,476.376,397.702,729.356,1,5,50,500
1303.005,50.558,401.485,267.272,718.169,337.499,227.721,548.098,1,5,50,500
2904.338,87.282,386.218,697.796,1419.529,411.387,265.489,913.342,1,5,50,500
1257.653,65.445,492.228,659.845,492.635,468.094,223.081,844.279,1,5,50,500
2645.586,74.127,414.478,234.741,1273.008,231.162,335.445,857.188,1,5,50,500
2669.498,70.302,820.707,622.049,537.057,453.854,143.064,923.424,1,5,50,500
3252.407,67.498,830.307,443.35,827.084,348.496,383.842,873.608,1,5,50,500
3634.72,27.249,930.449,602.133,433.951,194.252,231.599,725.42,1,5,50,500
3378.074,88.654,607.768,696.869,1113.92,220.534,335.231,306.066,1,5,50,500
1916.359,77.804,482.793,217.483,552.172,569.352,215.184,809.788,1,5,50,500
3508.324,29.566,884.588,637.626,1424.431,411.049,184.462,590.976,1,5,50,500
2174.524,73.104,509.602,760.895,1122.929,465.188,148.988,382.625,1,5,50,500
2186.438,88.98,851.793,799.773,728.607,258.79,168.197,382.531,1,5,50,500
2623.142,34.83,422.795,427.477,947.489,392.869,103.228,419.849,1,5,50,500
2171.505,33.73,930.209,380.799,1391.772,191.426,267.449,445.951,1,5,50,500
1218.861,43.209,761.179,585.584,693.78,356.694,254.131,909.904,1,5,50,500
2485.5,47.029,469.521,778.388,1554.336,174.758,146.56,357.841,1,5,50,500
2614.46,90.938,729.992,710.624,1515.314,373.807,203.298,850.145,1,5,50,500
3307.585,27.962,525.815,203.194,984.122,543.4,315.541,385.447,1,5,50,500
3141.759,27.982,370.771,711.019,1321.414,254.112,190.253,829.555,1,5,50,500
2367.252,37.414,328.688,785.11,1195.872,544.878,206.684,269.07,1,5,50,500
2785.604,67.109,607.712,766.715,1240.403,232.336,175.42,303.782,1,5,50,500
3682.414,33.27,360.585,744.209,536.1,423.417,287.51,917.315,1,5,50,500
2712.762,65.31,372.431,471.822,1086.626,221.965,188.189,603.032,1,5,50,500
2673.04,50.821,893.802,305.558,844.614,450.151,234.723,953.758,1,5,50,500
3178.18,81.601,822.306,407.663,1489.538,501.555,235.91,718.335,1,5,50,500
2445.866,57.938,477.597,202.339,787.607,534.208,352.494,704.947,1,5,50,500
2638.409,41.725,271.792,589.897,955.632,498.993,192.365,594.215,1,5,50,500
2213.099,60.493,792.348,615.346,756.918,239.275,335.766,668.716,1,5,50,500
1984.145,35.66,593.818,622.028,765.857,539.037,327.137,986.7,1,5,50,500
1995.53,44.699,724.051,791.015,1445.783,444.265,151.068,969.117,1,5,50,500
1520.91,92.816,687.962,761.262,1456.8,257.661,264.473,446.422,1,5,50,500
3427.282,24.253,255.488,326.644,1120.22,247.977,348.911,449.384,1,5,50,500
3611.163,48.213,457.05,420.569,1138.084,521.214,131.485,670.592,1,5,50,500
1999.856,71.925,379.016,627.443,1415.663,325.469,170.62,955.732,1,5,50,500
3159.22,35.784,381.024,582.92,841.328,518.08,315.383,620.261,1,5,50,500
3490.561,92.006,254.37,504.609,628.331,580.39,390.573,347.698,1,5,50,500
2923.647,57.226,776.889,208.166,1389.008,384.05,184.616,545.031,1,5,50,500
1874.028,87.528,414.518,309.638,1519.971,194.727,347.984,562.703,1,5,50,500
1731.73,66.954,835.231,253.946,583.626,394.271,337.499,925.117,1,5,50,500
2900.927,28.002,473.589,517.385,1545.636,321.566,395.469,347.047,1,5,50,500
2566.943,48.666,799.011,531.338,741.75,431.473,180.548,682.032,1,5,50,500
1845.025,38.094,406.22,504.414,1176.524,236.703,355.507,837.428,1,5,50,500
1732.206,79.319,269.768,672.351,597.344,457.476,162.911,855.767,1,5,50,500
3051.163,39.778,256.986,532.451,1100.647,259.09,378.553,387.671,1,5,50,500
2141.744,41.721,597.678,228.607,1024.075,438.445,268.318,865.652,1,5,50,500
2155.898,35.898,898.837,742.148,1129.076,490.29,343.624,932.936,1,5,50,500
2218.844,92.222,625.974,436.61,710.694,489.1,323.275,755.796,1,5,50,500
2363.637,71.235,713.113,589.708,526.553,503.432,118.74,482.726,1,5,50,500
2635.594,75.87,361.036,585.31,843.94,460.965,154.288,832.67,1,5,50,500
3227.975,65.547,726.414,617.413,884.339,343.03,358.876,962.708,1,5,50,500
3426.955,49.131,540.892,348.706,1523.462,380.338,352.087,372.485,1,5,50,500
2363.777,24.556,504.187,570.169,1095.38,182.503,348.965,787.552,1,5,50,500
2079.421,26.627,663.69,732.807,1076.623,221.474,126.238,928.037,1,5,50,500
2233.015,92.983,426.881,387.747,1457.864,498.265,302.18,982.569,1,5,50,500
1573.978,83.31,365.014,317.209,1491.559,359.104,377.599,358.657,1,5,50,500
3035.909,77.298,420.195,286.758,476.444,295.769,232.261,416.81,1,5,50,500
3390.645,86.648,848.144,448.589,751.065,524.391,140.54,482.739,1,5,50,500
3177.102,36.857,554.372,619.858,1389.967,446.896,289.471,841.917,1,5,50,500
1395.454,57.663,688.71,260.014,1116.673,529.245,334.892,641.984,1,5,50,500
2033.144,93.047,681.554,415.81,1331.27,255.84,318.952,559.513,1,5,50,500
3022.274,89.775,752.279,760.18,1140.825,334.71,119.071,527.72,1,5,50,500
3239.453,71.183,778.539,500.405,1224.264,333.136,121.809,432.778,1,5,50,500
2524.892,46.231,753.105,615.248,1441.816,414.091,190.951,939.064,1,5,50,500
1435.96,72.659,374.562,299.666,1212.902,577.487,395.327,843.804,1,5,50,500
3468.129,58.519,839.721,680.976,988.537,545.239,131.241,771.59,1,5,50,500
2635.447,60.6,446.091,437.351,471.537,352.262,255.111,872.858,1,5,50,500
2883.668,27.112,535.332,683.021,989.371,356.649,136.469,381.634,1,5,50,500
1347.689,84.488,648.499,479.372,815.842,247.105,226.164,788.871,1,5,50,500
2239.482,78.722,694.074,249.447,1580.986,228.241,186.534,886.651,1,5,50,500
3624.626,55.819,678.052,635.392,1019.211,385.432,346.599,281.552,1,5,50,500
3662.522,37.142,741.174,300.149,1579.593,488.358,324.064,944.347,1,5,50,500
2771.865,79.301,404.459,552.537,1186.656,420.666,325.608,379.648,1,5,50,500
3035.331,79.516,573.189,691.99,554.312,264.799,106.227,803.375,1,5,50,500
3570.007,65.713,839.684,752.694,626.565,342.889,315.484,395.977,1,5,50,500
2450.389,41.137,363.998,302.604,1121.263,178.546,197.211,389.398,1,5,50,500
3088.442,87.111,272.286,201.325,1307.716,383.973,246.139,715.672,1,5,50,500
2281.622,40.269,425.629,467.598,996.474,524.115,295.314,822.016,1,5,50,500
2166.118,36.275,840.686,491.254,1358.073,184.264,225.546,265.254,1,5,50,500
1385.398,69.401,707.402,333.266,1081.059,324.813,241.576,492.746,1,5,50,500
2910.123,66.218,611.303,274.306,1354.316,590.368,329.16,495.648,1,5,50,500
1843.497,78.917,925.118,611.97,503.377,415.435,298.193,427.018,1,5,50,500
3126.577,80.069,773.247,486.496,499.859,155.435,105.706,511.897,1,5,50,500
3616.153,46.231,658.228,219.539,852.639,505.405,118.632,528.861,1,5,50,500
3672.071,93.979,910.608,356.483,810.45,506.097,325.764,704.034,1,5,50,500
2321.887,59.25,736.349,637.391,959.103,525.487,290.622,578.753,1,5,50,500
1421.883,55.043,377.11,623.816,571.06,326.512,348.809,554.788,1,5,50,500
2750.287,35.615,416.139,513.245,932.094,238.442,169.59,620.893,1,5,50,500
2712.527,62.13,716.618,521.976,1321.392,181.921,337.851,583.188,1,5,50,500
3390.678,79.163,418.789,521.726,896.953,477.062,313.083,801.154,1,5,50,500
3284.953,85.091,547.252,300.363,454.107,487.658,362.855,365.65,1,5,50,500
2496.607,63.697,511.805,438.163,1245.182,202.356,152.41,452.099,1,5,50,500
1305.514,35.116,946.411,580.883,749.575,565.359,356.233,777.201,1,5,50,500
1472.259,51.238,266.633,200.737,1294.288,403.888,219.587,964.636,1,5,50,500
2577.085,33.241,662.053,200.281,1278.883,222.485,293.601,938.632,1,5,50,500
2917.748,55.946,626.148,424.703,783.806,450.437,169.897,383.545,1,5,50,500
1849.494,75.913,581.196,707.935,1418.332,199.483,377.683,260.758,1,5,50,500
2829.336,82.095,260.864,485.984,1588.299,487.017,255.588,632.707,1,5,50,500
2029.772,93.219,955.604,722.824,661.942,393.523,343.702,684.556,1,5,50,500
1543.635,66.772,847.408,231.513,1539.204,248.167,179.093,780.941,1,5,50,500
2724.753,24.03,941.594,349.982,1077.021,442.721,163.37,924.966,1,5,50,500
2958.181,78.429,949.544,289.116,737.338,276.291,168.523,925.764,1,5,50,500
1357.603,76.02,819.671,769.256,655.285,284.289,388.807,611.412,1,5,50,500
1344.089,48.585,565.671,461.492,1495.104,374.17,139.53,956.499,1,5,50,500
2208.46,42.408,755.329,383.247,1134.902,586.324,181.148,823.135,1,5,50,500
1915.551,41.106,748.386,346.319,1504.425,250.641,181.051,739.86,1,5,50,500
1637.199,93.943,905.105,596.082,1460.354,412.378,161.617,966.536,1,5,50,500
3700.135,23.716,733.224,584.788,1085.796,294.496,265.957,560.379,1,5,50,500
1258.929,56.211,752.984,354.599,856.596,367.781,102.123,410.022,1,5,50,500
3759.035,45.16,850.345,236.764,1592.482,221.981,117.29,732.939,1,5,50,500
3108.771,84.897,636.955,366.087,1380.483,542.785,385.791,329.321,1,5,50,500
3129.396,40.594,619.98,689.125,1478.338,446.985,194.188,905.418,1,5,50,500
1382.74,56.333,829.804,631.608,561.214,200.29,326.952,479.357,1,5,50,500
2441.915,73.807,936.832,790.52,1294.998,427.67,185.59,314.168,1,5,50,500
3525.411,42.341,747.532,287.963,1025.428,339.345,117.893,707.568,1,5,50,500
2386.91,75.83,483.377,336.545,708.747,282.227,200.042,802.858,1,5,50,500
3270.594,67.699,873.776,658.321,954.507,240.726,188.659,491.639,1,5,50,500
3418.947,32.16,401.085,786.321,1563.449,230.62,235.531,984.241,1,5,50,500
2469.09,60.452,657.386,499.872,1116.174,522.182,159.373,424.046,1,5,50,500
1277.401,73.616,484.458,573.997,895.165,413.114,217.922,670.071,1,5,50,500
3340.017,23.842,516.901,599.33,1533.1,317.55,167.898,510.199,1,5,50,500
3117.247,56.002,926.29,353.219,1194.592,580.149,236.085,496.668,1,5,50,500
2843.329,65.416,641.146,609.398,548.753,440.508,150.959,378.96,1,5,50,500
2482.054,39.452,871.723,794.46,1038.988,530.065,280.51,269.631,1,5,50,500
2011.432,41.897,430.256,731.924,1478.334,224.933,278.876,572.447,1,5,50,500
3593.057,33.672,776.639,519.402,1028.566,263.335,176.392,908.546,1,5,50,500
1822.806,55.572,748.91,224.399,1420.811,433.954,363.192,266.738,1,5,50,500
2744.222,86.72,718.992,260.193,1012.344,203.615,126.291,932.158,1,5,50,500
1718.99,51.01,887.162,398.233,417.403,403.462,118.482,274.19,1,5,50,500
3061.797,73.505,634.751,595.534,1087.466,251.712,107.226,433.459,1,5,50,500
3287.458,33.619,608.163,624.681,1476.267,406.589,333.381,373.315,1,5,50,500
3645.46,46.192,929.601,548.874,1472.782,538.714,344.802,342.404,1,5,50,500
1766.702,49.485,495.824,649.455,1497.653,256.144,311.855,628.298,1,5,50,500
2930.286,28.413,959.722,345.75,1145.695,422.954,349.584,322.677,1,5,50,500
1967.141,67.74,840.871,369.489,1314.873,454.861,359.273,348.567,1,5,50,500
3771.563,52.089,398.782,440.866,657.473,499.056,328.865,715.757,1,5,50,500
2951.902,88.078,813.433,292.677,1562.855,386.231,214.304,960.659,1,5,50,500
2123.522,36.18,689.347,612.56,1571.804,251.472,355.23,287.785,1,5,50,500
1393.463,64.351,571.673,317.981,1519.805,227.924,394.943,514.024,1,5,50,500
1879.718,92.759,531.264,669.127,1588.063,528.927,178.267,431.266,1,5,50,500
2847.106,72.768,242.355,646.278,656.214,583.442,166.65,613.451,1,5,50,500
3297.967,44.385,593.624,272.645,1145.24,321.436,341.732,258.898,1,5,50,500
2648.659,89.624,484.508,713.643,1076.897,572.226,342.821,634.246,1,5,50,500
